EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, bucket_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, rebuild_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, before_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, insert_or_delete_time_ms, 1.572672009468079
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, probe_time_ms, 6.40015983581543
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, sort_time_ms, 6.6211838722229
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, probe_miss_time_ms, 6.230016231536865
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, successor_hits_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, bucket_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, rebuild_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, before_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, insert_or_delete_time_ms, 1.51689600944519
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, probe_time_ms, 6.238207817077637
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, sort_time_ms, 6.627327919006348
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, probe_miss_time_ms, 6.234111785888672
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, successor_hits_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, bucket_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, rebuild_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, before_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, after_update_bytes, 2694891007
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, insert_or_delete_time_ms, 1.576928019523621
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, probe_time_ms, 6.22489595413208
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, sort_time_ms, 6.618112087249756
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, probe_miss_time_ms, 6.384640216827393
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, successor_hits_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, successor_misses_probe_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, index_layer_time_ms, 0
batches, lsm_tree_ashkiani, chunk_size_log=16&threads_per_block=512&max_cached_levels=8&cg_size=32, lsm_tree_ashkiani__16_512_8_32, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, bucket_layer_time_ms, 0
