EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, bucket_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, rebuild_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, before_update_bytes, 767100160
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 4, 1, 0, 13421772, 73819748, 87241520, after_update_bytes, 878151168
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, insert_or_delete_time_ms, 11.64409637451172
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, probe_time_ms, 19.44063949584961
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, sort_time_ms, 6.622208118438721
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, probe_miss_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, successor_hits_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, successor_misses_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, index_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, bucket_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, rebuild_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, before_update_bytes, 878151168
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 5, 1, 0, 13421772, 87241520, 100663292, after_update_bytes, 991261568
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, insert_or_delete_time_ms, 11.27782440185547
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, probe_time_ms, 17.04256057739258
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, sort_time_ms, 6.622015953063965
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, probe_miss_time_ms, 21.69046401977539
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, successor_hits_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, successor_misses_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, index_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, bucket_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, rebuild_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, before_update_bytes, 991261568
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 6, 0, 1, 13421772, 100663292, 87241520, after_update_bytes, 991261568
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, insert_or_delete_time_ms, 10.12956809997559
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, probe_time_ms, 14.66675186157227
