EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, bucket_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, rebuild_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, before_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, after_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, insert_or_delete_time_ms, 17.67689514160156
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, probe_time_ms, 66.84774780273438
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, sort_time_ms, 6.616064071655273
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, probe_miss_time_ms, 64.94719696044922
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, successor_hits_probe_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, successor_misses_probe_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, index_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, bucket_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, rebuild_time_ms, 0
