EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, probe_time_ms, 13.14086437225342
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, sort_time_ms, 6.615039825439453
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, probe_miss_time_ms, 28.03404808044434
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, insert_or_delete_time_ms, 7.343711853027344
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, probe_time_ms, 12.91449642181396
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, sort_time_ms, 6.612959861755371
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, probe_miss_time_ms, 28.37606430053711
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, before_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, insert_or_delete_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, probe_time_ms, 12.91263961791992
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, sort_time_ms, 6.619999885559082
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, probe_miss_time_ms, 13.01196765899658
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, successor_hits_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, successor_misses_probe_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, index_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, bucket_layer_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, rebuild_time_ms, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, before_update_bytes, 0
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, after_update_bytes, 1008699584
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 1, 1, 0, 13421772, 33554432, 46976204, insert_or_delete_time_ms, 5.839935779571533
batches, hashtable_warpcore, max_load_percent=80, hashtable_warpcore__80, 1, 32, 25, 26, 5, 200, 200, 0, 1, 1, 1, 0, 13421772, 33554432, 46976204, probe_time_ms, 13.14201641082764
